old_url,new_url
https://the-tartan.org/wp-content/uploads/2024/02/cmu-courtship-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140200/cmu-courtship-1.jpg
https://the-tartan.org/wp-content/uploads/2024/02/cmu-courtship-2.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140201/cmu-courtship-2.jpg
https://the-tartan.org/wp-content/uploads/2024/02/cmu-courtship-829x1024.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140204/cmu-courtship-829x1024.jpg
https://the-tartan.org/wp-content/uploads/2024/02/cmu-courtship.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140205/cmu-courtship.jpg
https://the-tartan.org/wp-content/uploads/2024/02/court-stampede.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140206/court-stampede.jpg
https://the-tartan.org/wp-content/uploads/2024/02/crosby-1024x874.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140211/crosby-1024x874.jpg
https://the-tartan.org/wp-content/uploads/2024/02/crosby.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140212/crosby.jpg
https://the-tartan.org/wp-content/uploads/2024/02/cuban1-927x1024.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140216/cuban1-927x1024.png
https://the-tartan.org/wp-content/uploads/2024/02/cuban1.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140217/cuban1.png
https://the-tartan.org/wp-content/uploads/2024/02/dole777-EQSPI11rf68-unsplash.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140219/dole777-EQSPI11rf68-unsplash.jpg
https://the-tartan.org/wp-content/uploads/2024/02/eshaans-movie-reviews.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140219/eshaans-movie-reviews.png
https://the-tartan.org/wp-content/uploads/2024/02/film-forum-2.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140220/film-forum-2.jpg
https://the-tartan.org/wp-content/uploads/2024/02/forest-simon-4QNmMUy9Wrs-unsplash-683x1024.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140223/forest-simon-4QNmMUy9Wrs-unsplash-683x1024.jpg
https://the-tartan.org/wp-content/uploads/2024/02/forest-simon-4QNmMUy9Wrs-unsplash.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140224/forest-simon-4QNmMUy9Wrs-unsplash.jpg
https://the-tartan.org/wp-content/uploads/2024/02/frick1-853x1024.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140228/frick1-853x1024.png
https://the-tartan.org/wp-content/uploads/2024/02/frick1.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140229/frick1.png
https://the-tartan.org/wp-content/uploads/2024/02/heinz-807x1024.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140232/heinz-807x1024.png
https://the-tartan.org/wp-content/uploads/2024/02/heinz.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140238/heinz.png
https://the-tartan.org/wp-content/uploads/2024/02/hoops-1024x576.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140239/hoops-1024x576.jpg
https://the-tartan.org/wp-content/uploads/2024/02/hoops.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140240/hoops.jpg
https://the-tartan.org/wp-content/uploads/2024/02/image-1.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140241/image-1.png
https://the-tartan.org/wp-content/uploads/2024/02/image-2.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140241/image-2.png
https://the-tartan.org/wp-content/uploads/2024/02/image-3.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140242/image-3.png
https://the-tartan.org/wp-content/uploads/2024/02/image-4-1024x624.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140245/image-4-1024x624.png
https://the-tartan.org/wp-content/uploads/2024/02/image-4.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140246/image-4.png
https://the-tartan.org/wp-content/uploads/2024/02/image-removebg-preview-5.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140247/image-removebg-preview-5.png
https://the-tartan.org/wp-content/uploads/2024/02/image.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140248/image.png
https://the-tartan.org/wp-content/uploads/2024/02/image_6483441-1024x626.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140249/image_6483441-1024x626.jpg
https://the-tartan.org/wp-content/uploads/2024/02/image_6483441.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140250/image_6483441.jpg
https://the-tartan.org/wp-content/uploads/2024/02/jake.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140251/jake.jpg
https://the-tartan.org/wp-content/uploads/2024/02/jarry.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140252/jarry.jpg
https://the-tartan.org/wp-content/uploads/2024/02/jon-stewart-og-dailu-show.jpeg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140253/jon-stewart-og-dailu-show.jpeg
https://the-tartan.org/wp-content/uploads/2024/02/kyle-shanahan-1024x939.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140255/kyle-shanahan-1024x939.jpg
https://the-tartan.org/wp-content/uploads/2024/02/kyle-shanahan.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140256/kyle-shanahan.jpg
https://the-tartan.org/wp-content/uploads/2024/02/mellon-1-727x1024.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140300/mellon-1-727x1024.png
https://the-tartan.org/wp-content/uploads/2024/02/mellon-1.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140306/mellon-1.png
https://the-tartan.org/wp-content/uploads/2024/02/mellon.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140308/mellon.png
https://the-tartan.org/wp-content/uploads/2024/02/movie_tea_720-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140309/movie_tea_720-1.jpg
https://the-tartan.org/wp-content/uploads/2024/02/nah-id-win.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140309/nah-id-win.jpg
https://the-tartan.org/wp-content/uploads/2024/02/natilyn-photography-nNjuUJ6jOHA-unsplash-683x1024.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140311/natilyn-photography-nNjuUJ6jOHA-unsplash-683x1024.jpg
https://the-tartan.org/wp-content/uploads/2024/02/natilyn-photography-nNjuUJ6jOHA-unsplash.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140312/natilyn-photography-nNjuUJ6jOHA-unsplash.jpg
https://the-tartan.org/wp-content/uploads/2024/02/ndy-sic-scan-1.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140313/ndy-sic-scan-1.png
https://the-tartan.org/wp-content/uploads/2024/02/ndy-sic-scan-1024x837.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140315/ndy-sic-scan-1024x837.png
https://the-tartan.org/wp-content/uploads/2024/02/ndy-sic-scan.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140316/ndy-sic-scan.png
https://the-tartan.org/wp-content/uploads/2024/02/night-studio-amazon-credit.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140317/night-studio-amazon-credit.jpg
https://the-tartan.org/wp-content/uploads/2024/02/oscar-removebg-preview.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140318/oscar-removebg-preview.png
https://the-tartan.org/wp-content/uploads/2024/02/pexels-photo-1201996.jpeg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140319/pexels-photo-1201996.jpeg
https://the-tartan.org/wp-content/uploads/2024/02/pexels-photo-128457-1-1024x425.jpeg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140321/pexels-photo-128457-1-1024x425.jpeg
https://the-tartan.org/wp-content/uploads/2024/02/pexels-photo-128457-1.jpeg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140322/pexels-photo-128457-1.jpeg
https://the-tartan.org/wp-content/uploads/2024/02/pexels-photo-128457.jpeg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140323/pexels-photo-128457.jpeg
https://the-tartan.org/wp-content/uploads/2024/02/pexels-photo-270071.jpeg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140324/pexels-photo-270071.jpeg
https://the-tartan.org/wp-content/uploads/2024/02/pexels-photo-369376.jpeg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140325/pexels-photo-369376.jpeg
https://the-tartan.org/wp-content/uploads/2024/02/pexels-photo-7111609.jpeg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140330/pexels-photo-7111609.jpeg
https://the-tartan.org/wp-content/uploads/2024/02/pghh-sanrio.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140332/pghh-sanrio.jpg
https://the-tartan.org/wp-content/uploads/2024/02/poker-face.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140333/poker-face.png
https://the-tartan.org/wp-content/uploads/2024/02/poor-things.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140334/poor-things.png
https://the-tartan.org/wp-content/uploads/2024/02/puppy-bowl-edited-1-865x1024.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140337/puppy-bowl-edited-1-865x1024.jpg
https://the-tartan.org/wp-content/uploads/2024/02/puppy-bowl-edited-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140338/puppy-bowl-edited-1.jpg
https://the-tartan.org/wp-content/uploads/2024/02/ratscan-1024x886.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140343/ratscan-1024x886.png
https://the-tartan.org/wp-content/uploads/2024/02/ratscan.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140344/ratscan.png
https://the-tartan.org/wp-content/uploads/2024/02/romeo-a-Q9Cqgvzh298-unsplash-1024x683.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140345/romeo-a-Q9Cqgvzh298-unsplash-1024x683.jpg
https://the-tartan.org/wp-content/uploads/2024/02/romeo-a-Q9Cqgvzh298-unsplash.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140346/romeo-a-Q9Cqgvzh298-unsplash.jpg
https://the-tartan.org/wp-content/uploads/2024/02/schwab1-724x1024.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140350/schwab1-724x1024.png
https://the-tartan.org/wp-content/uploads/2024/02/schwab1.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140351/schwab1.png
https://the-tartan.org/wp-content/uploads/2024/02/shakespare-2-1024x840.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140359/shakespare-2-1024x840.png
https://the-tartan.org/wp-content/uploads/2024/02/shakespare-2.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140400/shakespare-2.png
https://the-tartan.org/wp-content/uploads/2024/02/sportstrash.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140401/sportstrash.jpg
https://the-tartan.org/wp-content/uploads/2024/02/stick-season.jpeg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140402/stick-season.jpeg
https://the-tartan.org/wp-content/uploads/2024/02/strawb-WEBSITE-1.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140403/strawb-WEBSITE-1.png
https://the-tartan.org/wp-content/uploads/2024/02/strawb-WEBSITE.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140404/strawb-WEBSITE.png
https://the-tartan.org/wp-content/uploads/2024/02/tennis-1024x576.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140405/tennis-1024x576.jpg
https://the-tartan.org/wp-content/uploads/2024/02/tennis.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140406/tennis.jpg
https://the-tartan.org/wp-content/uploads/2024/02/west-1-751x1024.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140410/west-1-751x1024.png
https://the-tartan.org/wp-content/uploads/2024/02/west-1.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140411/west-1.png
https://the-tartan.org/wp-content/uploads/2024/02/youarehere_720.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/02/13140412/youarehere_720.png
https://the-tartan.org/wp-content/uploads/2024/03/1-35-1-1024x581.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140414/1-35-1-1024x581.jpg
https://the-tartan.org/wp-content/uploads/2024/03/1-35-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140416/1-35-1.jpg
https://the-tartan.org/wp-content/uploads/2024/03/1280px-The_2024_Total_Solar_Eclipse_SVS5123_-_eclipse_map_2024_nocity2-1024x512.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140426/1280px-The_2024_Total_Solar_Eclipse_SVS5123_-_eclipse_map_2024_nocity2-1024x512.png
https://the-tartan.org/wp-content/uploads/2024/03/1280px-The_2024_Total_Solar_Eclipse_SVS5123_-_eclipse_map_2024_nocity2.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140427/1280px-The_2024_Total_Solar_Eclipse_SVS5123_-_eclipse_map_2024_nocity2.png
https://the-tartan.org/wp-content/uploads/2024/03/3MT-Championship-round-1-1024x683.jpeg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140429/3MT-Championship-round-1-1024x683.jpeg
https://the-tartan.org/wp-content/uploads/2024/03/3MT-Championship-round-1.jpeg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140431/3MT-Championship-round-1.jpeg
https://the-tartan.org/wp-content/uploads/2024/03/3MT-Championship-round.jpeg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140432/3MT-Championship-round.jpeg
https://the-tartan.org/wp-content/uploads/2024/03/Admitted-students-1024x768.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140434/Admitted-students-1024x768.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Admitted-students.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140435/Admitted-students.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Animal_job_interview-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140436/Animal_job_interview-1.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Animal_job_interview.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140437/Animal_job_interview.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Best_Music_Biopics-696x442-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140438/Best_Music_Biopics-696x442-1.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Bikes-by-Wean.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140439/Bikes-by-Wean.png
https://the-tartan.org/wp-content/uploads/2024/03/CMU-PD-email.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140440/CMU-PD-email.png
https://the-tartan.org/wp-content/uploads/2024/03/Chappell-Roan-Princess.webp,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140441/Chappell-Roan-Princess.webp
https://the-tartan.org/wp-content/uploads/2024/03/Film-forum.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140447/Film-forum.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Greyhound-bus.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140448/Greyhound-bus.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Hochul-and-Adams.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140449/Hochul-and-Adams.jpg
https://the-tartan.org/wp-content/uploads/2024/03/HuntLibrary-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140450/HuntLibrary-1.jpg
https://the-tartan.org/wp-content/uploads/2024/03/HuntLibrary.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140450/HuntLibrary.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_3875-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140451/IMG_3875-1.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_3875-1024x683.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140454/IMG_3875-1024x683.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_3875.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140456/IMG_3875.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_4441-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140459/IMG_4441-1.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_4441-768x1024.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140500/IMG_4441-768x1024.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_4441.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140501/IMG_4441.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_4584-1-768x1024.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140503/IMG_4584-1-768x1024.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_4584-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140505/IMG_4584-1.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_4584.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140506/IMG_4584.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_4834.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140512/IMG_4834.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_4852-1024x683.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140513/IMG_4852-1024x683.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_4852.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140514/IMG_4852.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_5329-1-1024x768.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140516/IMG_5329-1-1024x768.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_5329-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140517/IMG_5329-1.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_5329-2.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140518/IMG_5329-2.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_5329.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140519/IMG_5329.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_7101-1-1024x1024.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140520/IMG_7101-1-1024x1024.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_7101-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140521/IMG_7101-1.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_7101.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140522/IMG_7101.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_7188-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140523/IMG_7188-1.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_7188-1024x966.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140525/IMG_7188-1024x966.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_7188.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140526/IMG_7188.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_7216-1024x747.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140527/IMG_7216-1024x747.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_7216.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140528/IMG_7216.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_7313-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140529/IMG_7313-1.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_7313-1024x768.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140531/IMG_7313-1024x768.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_7313.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140537/IMG_7313.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_7395-1024x914.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140538/IMG_7395-1024x914.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_7395.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140539/IMG_7395.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_9210-1-1024x768.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140541/IMG_9210-1-1024x768.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_9210-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140542/IMG_9210-1.jpg
https://the-tartan.org/wp-content/uploads/2024/03/IMG_9210.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140543/IMG_9210.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Mr-Met-packin-heat-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140544/Mr-Met-packin-heat-1.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Mr-Met-packin-heat.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140545/Mr-Met-packin-heat.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Novel-tea-1024x683.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140546/Novel-tea-1024x683.png
https://the-tartan.org/wp-content/uploads/2024/03/Novel-tea.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140547/Novel-tea.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Novel-tea.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140548/Novel-tea.png
https://the-tartan.org/wp-content/uploads/2024/03/Old-greyhound-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140549/Old-greyhound-1.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Old-greyhound.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140550/Old-greyhound.jpg
https://the-tartan.org/wp-content/uploads/2024/03/PPG_Aquarium_-_Pittsburgh_Zoo_-_DSC02681.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140552/PPG_Aquarium_-_Pittsburgh_Zoo_-_DSC02681.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Passage_PosterBreezeway-1670x2688-1-636x1024.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140554/Passage_PosterBreezeway-1670x2688-1-636x1024.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Passage_PosterBreezeway-1670x2688-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140555/Passage_PosterBreezeway-1670x2688-1.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Picsart_24-03-24_17-33-37-295.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140556/Picsart_24-03-24_17-33-37-295.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Picsart_24-03-24_18-01-52-245.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140602/Picsart_24-03-24_18-01-52-245.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Piltdown_gang_dark-1-1024x748.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140603/Piltdown_gang_dark-1-1024x748.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Piltdown_gang_dark-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140604/Piltdown_gang_dark-1.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Piltdown_gang_dark.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140605/Piltdown_gang_dark.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Pittsburgh-Winter-1.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140606/Pittsburgh-Winter-1.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Pittsburgh-Winter.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140607/Pittsburgh-Winter.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Pittsburgh-cop-car.jpeg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140607/Pittsburgh-cop-car.jpeg
https://the-tartan.org/wp-content/uploads/2024/03/Racknitz_-_The_Turk_3-1024x933.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140609/Racknitz_-_The_Turk_3-1024x933.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Racknitz_-_The_Turk_3.jpg,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140610/Racknitz_-_The_Turk_3.jpg
https://the-tartan.org/wp-content/uploads/2024/03/Scaife-galler-2-1024x768.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140616/Scaife-galler-2-1024x768.png
https://the-tartan.org/wp-content/uploads/2024/03/Scaife-galler-2.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140617/Scaife-galler-2.png
https://the-tartan.org/wp-content/uploads/2024/03/Screen-Shot-2024-03-17-at-6.36.58-PM.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140618/Screen-Shot-2024-03-17-at-6.36.58-PM.png
https://the-tartan.org/wp-content/uploads/2024/03/Screen-Shot-2024-03-17-at-6.41.33-PM.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140619/Screen-Shot-2024-03-17-at-6.41.33-PM.png
https://the-tartan.org/wp-content/uploads/2024/03/Screen-Shot-2024-03-17-at-6.41.46-PM.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140620/Screen-Shot-2024-03-17-at-6.41.46-PM.png
https://the-tartan.org/wp-content/uploads/2024/03/Screen-Shot-2024-03-17-at-6.41.55-PM.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140621/Screen-Shot-2024-03-17-at-6.41.55-PM.png
https://the-tartan.org/wp-content/uploads/2024/03/Screen-Shot-2024-03-17-at-7.18.28-PM-1.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140626/Screen-Shot-2024-03-17-at-7.18.28-PM-1.png
https://the-tartan.org/wp-content/uploads/2024/03/Screen-Shot-2024-03-17-at-7.18.28-PM.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140627/Screen-Shot-2024-03-17-at-7.18.28-PM.png
https://the-tartan.org/wp-content/uploads/2024/03/Screen-Shot-2024-03-24-at-12.56.55-PM.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140628/Screen-Shot-2024-03-24-at-12.56.55-PM.png
https://the-tartan.org/wp-content/uploads/2024/03/Screen-Shot-2024-03-25-at-11.40.50-AM.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140629/Screen-Shot-2024-03-25-at-11.40.50-AM.png
https://the-tartan.org/wp-content/uploads/2024/03/Screenshot-2024-03-17-at-5.32.52-PM-1024x1024.png,https://thetartan-assets.s3.amazonaws.com/assets/2024/03/13140632/Screenshot-2024-03-17-at-5.32.52-PM-1024x1024.png
